Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer,Remark
21.13804376,0.575449394,60.21266235,6.21476015,35.52771842,60.55062373,51.06709227,1.208498748,Acidic Soil,maize,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
18.02308627,0.820230149,33.88846414,6.062965808,51.18070357,21.27191276,159.5640307,1.346899981,Peaty Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.79225789,0.627731375,34.80834298,6.897952749,51.9811598,70.66604801,116.7101112,2.132512774,Loamy Soil,Peas,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.69844852,0.506939978,51.77753537,6.953003345,58.41459185,110.4848709,66.57289504,0.758312549,Neutral Soil,papaya,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.70228166,0.641528241,57.22539913,6.84227105,56.26276473,152.1368295,145.0937645,1.545389524,Loamy Soil,maize,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
15.93130526,0.716670756,44.21922212,6.116504957,51.96401135,67.84682856,53.12590371,1.504706336,Peaty Soil,Lentil,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
18.61130507,0.577860781,96.54576133,6.733927601,60.41712735,150.0014528,108.8448682,1.965096799,Neutral Soil,pomegranate,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
31.83494269,0.421912423,50.99009517,8.439991515,56.4364136,42.62094046,32.53578653,2.087844999,Peaty Soil,Moth Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
31.39810036,0.788934994,58.96416744,6.070261611,54.98311624,49.1825777,55.85954961,1.735631545,Peaty Soil,Ground Nut,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
51.27462969,0.736488453,136.6333164,8.82843282,67.40973029,31.87717968,51.32636195,1.902952411,Peaty Soil,Adzuki Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.43074809,0.73008646,23.72869975,6.471149952,51.47898652,27.69480733,43.11425769,1.192789186,Acidic Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
43.61807951,0.786216369,77.62484332,6.899728785,66.03475963,177.3144812,132.428958,2.246894309,Loamy Soil,papaya,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
16.0756789,0.62101234,99.80232933,5.20123456,48.45678901,39.78901234,48.45678901,1.04123456,Acidic Soil,potatoes,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
25.08757706,0.50402044,138.6127849,5.962440748,59.23301438,46.27093245,48.40085647,3.241983684,Acidic Soil,wheat,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.98325909,0.972361206,136.2097982,7.036501779,66.69498378,90.67172843,92.01157817,1.482010372,Loamy Soil,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
19.4156789,0.70134567,125.77166517,5.60123456,55.12345678,48.78901234,38.12345678,1.25123456,Acidic Soil,potatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
52.99458661,0.429253476,306.0816006,6.018114464,75.85820562,55.17185777,57.47690015,0.883830646,Acidic Soil,Adzuki Beans,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
28.08333203,0.49329371,73.92881666,6.232804769,57.74661824,57.23706575,55.5587629,0.971442063,Acidic Soil,Ground Nut,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.93720903,0.541372372,66.07423784,7.323035766,55.78319255,106.9064998,88.13418675,1.65768378,Neutral Soil,Black gram,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.68826157,0.40013859,182.3474047,7.448387124,66.04986174,97.0109913,154.2616422,0.947133791,Neutral Soil,Coffee,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
21.5384955,0.322676658,83.41810423,6.704535147,57.69513866,142.5517185,134.7366286,2.196342467,Neutral Soil,wheat,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.01689869,0.407131868,35.27247262,6.212550524,52.23309698,54.69765823,-20.50910839,0.765991186,Acidic Soil,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
24.93161067,0.456922297,72.363268,8.82843282,59.72335265,152.5461008,73.60303537,1.321116568,Neutral Soil,watermelon,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
26.92076025,0.643279134,44.93879655,6.886501509,54.4666426,118.4667567,-20.50910839,0.686565062,Loamy Soil,watermelon,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
28.3256789,0.74523456,107.6526789,7.10123456,78.78901234,74.78901234,47.45678901,1.90789012,Neutral Soil,tomatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
23.10420814,0.513427374,39.81008207,7.92582309,52.71841956,65.50468078,44.9078905,1.33735307,Peaty Soil,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
22.58585936,0.610339291,198.4255252,4.841157787,66.96102291,34.49095835,53.54560306,2.157456736,Acidic Soil,Tea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
31.11053626,0.540544992,48.83264306,7.220104158,57.67325088,136.0192249,110.5974485,0.996740717,Neutral Soil,Mung Bean,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
4.011486444,0.785434542,94.80375631,7.871145285,60.08213785,-37.64973873,58.74572959,0.932925156,Peaty Soil,orange,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.07421606,0.484633478,90.89027612,6.899362451,61.93063522,134.5761481,102.0726035,2.36315013,Neutral Soil,papaya,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
23.26229174,0.660471325,114.1744665,6.1256338,65.68332288,52.74731711,56.17466429,-0.280559958,Acidic Soil,pomegranate,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
28.89723936,0.925019853,194.8523742,5.350071768,73.95370944,43.32984277,53.19707355,3.241983684,Peaty Soil,rice,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
22.9051714,0.749218173,82.9129217,7.76622202,62.34970438,54.72895774,58.05472039,0.629199393,Alkaline Soil,Cotton,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
27.73742938,0.444158954,139.13465,7.456123772,57.74638824,56.99660451,71.16657682,0.769274758,Neutral Soil,Coffee,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.11940922,0.972361206,169.8060134,7.186926844,71.29718765,145.868604,139.0243779,1.233417211,Loamy Soil,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
23.09691037,0.513717074,207.4474912,4.645650694,69.5493669,48.82806025,54.33206885,0.593838871,Acidic Soil,Rubber,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.00591252,0.409135662,56.94585773,6.69173168,53.04134682,43.20653137,50.5363117,0.508978915,Neutral Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
21.49015683,0.730672351,268.7867669,7.57876039,71.76512327,66.25737093,97.0008865,1.782985063,Peaty Soil,rice,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
20.28645596,0.624506462,73.11660892,5.621430522,50.25160168,31.86567743,49.16246773,1.481157746,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
10.44552289,0.450359318,65.67791399,5.837304997,54.91278012,53.83752797,47.12876642,2.168734347,Acidic Soil,grapes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
25.10345678,0.72034567,95.23456789,6.80456789,65.45678901,60.45678901,35.45678901,1.60456789,Neutral Soil,tomatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
21.22420213,0.66438469,129.607181,5.547725695,62.92746789,40.73409783,44.39663237,0.641390475,Acidic Soil,apple,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
30.75280953,0.537413847,117.9654351,6.430863322,35.52771842,56.87028356,66.88081564,1.032776321,Acidic Soil,Ground Nut,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
23.2749303,0.747647629,104.7627778,6.610668499,60.75447367,103.3469278,-20.50910839,-0.280559958,Loamy Soil,Coffee,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
25.87032458,0.619172295,54.83911911,6.057448933,57.70882524,57.58439988,55.88433312,1.920310105,Acidic Soil,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.66695685,0.415214476,201.4332869,6.292715021,79.36511688,71.90213608,75.52493586,0.956283197,Acidic Soil,Coconut,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
20.36864437,0.697454882,85.14952013,6.65343248,59.24095175,71.86348104,54.86877545,0.593732649,Acidic Soil,grapes,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
30.07143815,0.682647402,22.79088805,6.022276095,53.46798465,48.46111104,41.16888572,1.008423913,Acidic Soil,muskmelon,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
22.61695129,0.534905769,70.84979543,6.034447622,59.11252569,63.12544571,43.27464842,1.723808306,Acidic Soil,grapes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
18.49917848,0.649683408,59.24332504,7.651671095,50.67583494,44.33892206,67.96367323,1.76833553,Loamy Soil,Chickpea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.38395123,0.732089583,27.93760638,6.411728618,51.41074157,30.74083689,47.61989654,2.392348185,Peaty Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.21531304,0.574907734,90.15055276,6.869882897,53.66256888,151.7303568,159.5640307,1.334994603,Neutral Soil,maize,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
20.05008148,0.676496766,220.5570723,5.500452078,74.97759204,57.56992553,50.88245614,1.959887833,Peaty Soil,rice,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
24.6608349,0.681381829,129.385055,6.855585185,60.81827351,151.540908,140.0669903,0.945179723,Loamy Soil,Coffee,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
52.9366716,0.369507159,91.60939725,7.496804091,67.35323822,92.40463144,84.90271146,-0.280559958,Neutral Soil,Adzuki Beans,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
22.27326786,0.603903025,134.2363222,7.301680396,63.5808601,151.5158034,102.1822715,1.662223493,Neutral Soil,orange,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
32.10543464,0.592931637,77.76589755,6.597429375,56.81689052,108.3219017,74.05775212,1.184285087,Neutral Soil,Black gram,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
28.48784296,0.78991663,124.8019169,6.995936298,63.6220547,131.6896246,129.7447045,1.355082093,Loamy Soil,Coffee,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
15.96531932,0.543238709,81.91761167,6.247319705,49.55557527,32.2099728,48.29609415,0.598606173,Acidic Soil,Peas,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
17.18124504,0.701794262,54.17263476,6.612655682,51.29448507,39.01119848,57.32043729,1.139462463,Loamy Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
31.2085329,0.673383838,80.57328946,3.908612908,59.14965595,34.76439407,159.5640307,2.623650733,Acidic Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
50.17984508,0.710819033,65.25489412,6.205510739,60.02151504,50.56770594,52.96018095,1.08305771,Peaty Soil,Adzuki Beans,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
25.89595737,0.645821486,72.17844351,5.943961762,55.53846808,41.8700173,43.33525621,1.418983299,Acidic Soil,Cotton,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.63485169,0.625160939,90.40333478,7.404756421,63.87582293,177.3144812,73.78655295,2.52165007,Peaty Soil,orange,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.10996036,0.613701918,185.5273935,5.050908458,66.50103801,39.86509014,51.71162268,2.401898803,Acidic Soil,Tea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
30.17438763,0.4525234,306.0816006,6.999747533,59.14884526,112.7688236,101.7241234,3.241983684,Neutral Soil,mango,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
29.95701816,0.455821811,56.40045166,5.854694825,59.20871896,53.84202331,50.5601467,2.198885746,Acidic Soil,grapes,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
23.93451934,0.750684497,283.1928696,5.592619636,80.33436643,63.621699,-20.50910839,0.744584653,Acidic Soil,rice,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
24.0485891,0.746911837,42.80518728,7.723770322,55.73659357,55.87598997,39.920587,1.802164104,Peaty Soil,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
27.08504673,0.807650587,179.354653,6.073200145,74.74132311,54.06167082,66.36989532,1.701167527,Peaty Soil,rice,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
22.70923151,0.406458669,95.76578709,7.133854752,63.58899204,148.7141672,150.6142206,1.801915547,Neutral Soil,pomegranate,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
21.3456789,0.78634567,152.12766141,5.10789012,52.12345678,42.45678901,52.12345678,1.15789012,Acidic Soil,potatoes,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
41.48187998,0.773570187,212.7168287,6.539416266,94.33488317,-37.64973873,110.1118133,1.739968059,Loamy Soil,papaya,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.3646177,0.642853858,62.1712717,5.785471927,56.77689154,37.08699,53.72767036,0.749055114,Acidic Soil,maize,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
22.37829894,0.706893622,115.5090488,5.368828138,60.96719199,53.67413902,47.22259661,2.248037798,Acidic Soil,apple,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
26.23311921,0.71995509,111.0012662,7.14417509,59.87291083,105.7310468,81.34879318,1.829640189,Loamy Soil,Cotton,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
29.86843412,0.773241531,60.48569576,7.591405268,58.84536298,81.8376264,64.94615291,1.091066478,Loamy Soil,Black gram,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
29.62511631,0.460526959,50.92758329,7.250079555,57.38245908,123.2482028,141.5941109,0.7550158,Neutral Soil,Black gram,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
20.61642448,0.467307846,110.9160997,6.781509301,56.57482689,115.7683988,113.5747616,2.255627402,Neutral Soil,maize,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
33.25706167,0.753699152,182.5911235,6.844905419,81.78964138,154.2489891,154.788595,0.566790916,Loamy Soil,papaya,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
50.17984508,0.642258003,200.0301504,5.644043541,75.48011413,44.92990414,53.06530768,2.22916225,Acidic Soil,Coconut,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.82234567,0.78501234,102.54156789,6.60789012,74.12345678,68.12345678,43.12345678,1.78456789,Neutral Soil,tomatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
27.53673098,0.48359236,59.29357308,6.47999058,56.94627807,57.82785741,48.10362466,2.247216105,Acidic Soil,Mung Bean,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
29.70657859,0.812409549,164.8344844,7.276792099,64.41948159,123.5619247,120.0881226,2.235686133,Loamy Soil,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
23.49098015,0.454184745,70.16972956,5.987371785,56.95110032,39.07980815,54.36187704,2.109828517,Acidic Soil,Tobacco,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
32.97020926,0.755046253,101.5990248,4.895008025,60.51133705,40.91938298,53.82425835,1.895718306,Peaty Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.9458603,0.474169651,112.3275718,6.64142977,61.23886601,68.07843269,74.11904779,-0.280559958,Neutral Soil,wheat,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
28.5383072,0.470766502,46.60539863,8.135570279,57.56095145,50.08504302,34.59728741,1.494449033,Peaty Soil,Moth Beans,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
20.9305934,0.712557408,126.8564906,6.028629304,60.89476012,-37.64973873,-20.50910839,0.645446699,Acidic Soil,pomegranate,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.62643935,0.48757352,50.69866746,6.17480199,55.90271181,59.25515904,59.18074958,2.441404838,Acidic Soil,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
10.96507559,0.601271685,134.7248578,6.11093202,57.65944954,65.39953737,69.28845657,1.848783013,Acidic Soil,orange,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.5156789,0.73123456,105.67890123,6.70789012,72.78901234,68.78901234,52.78901234,1.75789012,Neutral Soil,tomatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
50.17984508,0.51876502,142.1281769,6.810916118,61.9340703,60.72614614,65.64659423,2.32850231,Acidic Soil,Sugarcane,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
25.19342168,0.431301615,86.6803809,6.669387907,59.84759724,151.1745896,144.5627991,2.399192237,Neutral Soil,maize,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.72890123,0.77545678,94.76378901,6.20456789,67.78901234,34.78901234,46.78901234,1.68123456,Loamy Soil,tomatoes,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
29.78007303,0.542335188,138.2882099,6.419041513,71.4878868,72.55028369,75.74341559,0.939997826,Acidic Soil,Coconut,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
50.17984508,0.633686336,85.77989363,7.156114572,56.81914608,85.7232675,76.14138728,0.672140022,Loamy Soil,Black gram,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
21.09690013,0.539144146,201.1604243,6.861895062,64.31126908,88.3266667,111.48099,2.378301503,Neutral Soil,Pigeon Peas,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
29.59178779,0.329273555,110.7988208,6.554454941,62.93357765,71.20829796,69.25495886,1.388822781,Neutral Soil,wheat,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
20.55890123,0.91078901,275.43345678,7.10456789,53.78901234,40.45678901,60.12345678,2.06456789,Neutral Soil,berseem clover,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
30.02290842,0.670268196,175.2915896,5.821954585,60.37806333,39.48784162,46.19677066,2.1008295,Acidic Soil,Pigeon Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.28204843,0.779434518,306.0816006,6.235159904,63.38780627,67.46157608,47.47315668,1.806897678,Peaty Soil,pomegranate,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
21.67802179,0.583812908,79.68197312,6.979949932,59.28471196,142.8664635,147.4027424,0.662364655,Neutral Soil,Cotton,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
21.74890123,0.82012345,215.10012345,8.00123456,49.78901234,35.78901234,55.78901234,2.08456789,Alkaline Soil,berseem clover,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
33.86585062,0.308595407,84.04459808,6.771425367,58.35578687,134.9639446,119.505766,1.957577858,Neutral Soil,wheat,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
16.58647949,0.750031944,46.10550193,6.31523538,48.31592815,37.94849348,54.90906738,1.474411001,Peaty Soil,Peas,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
25.32703727,0.705669509,68.47256543,6.575262356,55.46028647,70.71476602,58.53680179,-0.280559958,Acidic Soil,Cotton,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.53751398,0.726078043,46.08202118,7.613990949,51.4753019,49.54232067,50.53567433,2.356447434,Peaty Soil,Lentil,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
4.011486444,0.657923237,59.31889211,7.814316857,52.84941882,64.3275018,45.31124489,1.545088039,Peaty Soil,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
30.85779607,0.35630422,169.1176235,8.82843282,66.78492664,-37.64973873,146.3190481,1.358380357,Neutral Soil,wheat,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
20.43802187,0.564971298,201.0031739,5.133963147,59.57155509,177.3144812,47.35130434,1.277608876,Acidic Soil,Tea,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
29.26630569,0.503841169,108.1163122,4.879311257,59.56006154,32.74581321,42.71000406,1.847703355,Acidic Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
15.97234567,0.60512345,95.75544206,5.30456789,46.45678901,37.12345678,46.45678901,0.98456789,Acidic Soil,potatoes,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
31.66304982,0.582018256,128.0627062,6.616262961,63.21690039,58.84839396,84.83929666,2.301456833,Acidic Soil,Ground Nut,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
16.61234567,0.79412345,114.34543971,5.10789012,51.12345678,41.45678901,51.12345678,1.14789012,Acidic Soil,potatoes,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
22.92234567,0.7616789,98.89012345,6.40456789,69.45678901,63.45678901,38.45678901,1.70456789,Loamy Soil,tomatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
27.35224519,0.608239206,85.22962541,5.827100236,58.37634481,48.46827338,50.87131491,2.533055875,Acidic Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
32.00769462,0.500595841,97.14700855,5.995313366,66.37946008,27.83148538,53.97982777,2.030974214,Acidic Soil,Ground Nut,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
31.99891694,0.645708218,108.6419071,3.908612908,57.3163499,38.33028747,52.88412175,0.998836359,Acidic Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.67644069,0.757561973,-85.70959335,6.093230048,67.01433783,59.69391268,62.32964075,1.079890349,Acidic Soil,banana,General Purpose Fertilizer,Suitable for general use across various soil and crop types. Prefer this when no specific deficiency is detected.
23.75338608,0.72541315,226.5590687,4.495761651,76.3385189,34.41555837,52.9973241,1.992535604,Peaty Soil,Rubber,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
20.52768858,0.871569396,279.5987281,6.101485339,77.40561181,66.10490541,98.20578845,1.529301252,Peaty Soil,rice,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
22.46890123,0.88145678,265.76678901,7.80789012,49.12345678,37.12345678,55.12345678,2.02789012,Alkaline Soil,berseem clover,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.62617882,0.68076246,93.56532856,6.347912073,59.01386163,52.83090811,60.164765,1.714683175,Acidic Soil,maize,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
